Index,Buy_45,Notrade_90,Notrade_135,Sell_180,SL1,Buy_225,Notrade_270,Notrade_315,Sell_360,SL2
1206,5815333,5816539,5817745,5818951,5819554.0,5820157,5821363,5822569,5823776.0,5824379.5
1207,5824983,5826190,5827397,5828604,5829207.5,5829811,5831018,5832225,5833433.0,5834037.0
1208,5834641,5835849,5837057,5838265,5838869.0,5839473,5840681,5841889,5843098.0,5843702.5
1209,5844307,5845516,5846725,5847934,5848538.5,5849143,5850352,5851561,5852771.0,5853376.0
1210,5853981,5855191,5856401,5857611,5858216.0,5858821,5860031,5861241,5862452.0,5863057.5
1211,5863663,5864874,5866085,5867296,5867901.5,5868507,5869718,5870929,5872141.0,5872747.0
1212,5873353,5874565,5875777,5876989,5877595.0,5878201,5879413,5880625,5881838.0,5882444.5
1213,5883051,5884264,5885477,5886690,5887296.5,5887903,5889116,5890329,5891543.0,5892150.0
1214,5892757,5893971,5895185,5896399,5897006.0,5897613,5898827,5900041,5901256.0,5901863.5
1215,5902471,5903686,5904901,5906116,5906723.5,5907331,5908546,5909761,5910977.0,5911585.0
1216,5912193,5913409,5914625,5915841,5916449.0,5917057,5918273,5919489,5920706.0,5921314.5
1217,5921923,5923140,5924357,5925574,5926182.5,5926791,5928008,5929225,5930443.0,5931052.0
1218,5931661,5932879,5934097,5935315,5935924.0,5936533,5937751,5938969,5940188.0,5940797.5
1219,5941407,5942626,5943845,5945064,5945673.5,5946283,5947502,5948721,5949941.0,5950551.0
1220,5951161,5952381,5953601,5954821,5955431.0,5956041,5957261,5958481,5959702.0,5960312.5
1221,5960923,5962144,5963365,5964586,5965196.5,5965807,5967028,5968249,5969471.0,5970082.0
1222,5970693,5971915,5973137,5974359,5974970.0,5975581,5976803,5978025,5979248.0,5979859.5
1223,5980471,5981694,5982917,5984140,5984751.5,5985363,5986586,5987809,5989033.0,5989645.0
1224,5990257,5991481,5992705,5993929,5994541.0,5995153,5996377,5997601,5998826.0,5999438.5
1225,6000051,6001276,6002501,6003726,6004338.5,6004951,6006176,6007401,6008627.0,6009240.0
1226,6009853,6011079,6012305,6013531,6014144.0,6014757,6015983,6017209,6018436.0,6019049.5
1227,6019663,6020890,6022117,6023344,6023957.5,6024571,6025798,6027025,6028253.0,6028867.0
1228,6029481,6030709,6031937,6033165,6033779.0,6034393,6035621,6036849,6038078.0,6038692.5
1229,6039307,6040536,6041765,6042994,6043608.5,6044223,6045452,6046681,6047911.0,6048526.0
1230,6049141,6050371,6051601,6052831,6053446.0,6054061,6055291,6056521,6057752.0,6058367.5
1231,6058983,6060214,6061445,6062676,6063291.5,6063907,6065138,6066369,6067601.0,6068217.0
1232,6068833,6070065,6071297,6072529,6073145.0,6073761,6074993,6076225,6077458.0,6078074.5
1233,6078691,6079924,6081157,6082390,6083006.5,6083623,6084856,6086089,6087323.0,6087940.0
1234,6088557,6089791,6091025,6092259,6092876.0,6093493,6094727,6095961,6097196.0,6097813.5
1235,6098431,6099666,6100901,6102136,6102753.5,6103371,6104606,6105841,6107077.0,6107695.0
1236,6108313,6109549,6110785,6112021,6112639.0,6113257,6114493,6115729,6116966.0,6117584.5
1237,6118203,6119440,6120677,6121914,6122532.5,6123151,6124388,6125625,6126863.0,6127482.0
1238,6128101,6129339,6130577,6131815,6132434.0,6133053,6134291,6135529,6136768.0,6137387.5
1239,6138007,6139246,6140485,6141724,6142343.5,6142963,6144202,6145441,6146681.0,6147301.0
1240,6147921,6149161,6150401,6151641,6152261.0,6152881,6154121,6155361,6156602.0,6157222.5
1241,6157843,6159084,6160325,6161566,6162186.5,6162807,6164048,6165289,6166531.0,6167152.0
1242,6167773,6169015,6170257,6171499,6172120.0,6172741,6173983,6175225,6176468.0,6177089.5
1243,6177711,6178954,6180197,6181440,6182061.5,6182683,6183926,6185169,6186413.0,6187035.0
1244,6187657,6188901,6190145,6191389,6192011.0,6192633,6193877,6195121,6196366.0,6196988.5
1245,6197611,6198856,6200101,6201346,6201968.5,6202591,6203836,6205081,6206327.0,6206950.0
1246,6207573,6208819,6210065,6211311,6211934.0,6212557,6213803,6215049,6216296.0,6216919.5
1247,6217543,6218790,6220037,6221284,6221907.5,6222531,6223778,6225025,6226273.0,6226897.0
1248,6227521,6228769,6230017,6231265,6231889.0,6232513,6233761,6235009,6236258.0,6236882.5
1249,6237507,6238756,6240005,6241254,6241878.5,6242503,6243752,6245001,6246251.0,6246876.0
1250,6247501,6248751,6250001,6251251,6251876.0,6252501,6253751,6255001,6256252.0,6256877.5
1251,6257503,6258754,6260005,6261256,6261881.5,6262507,6263758,6265009,6266261.0,6266887.0
1252,6267513,6268765,6270017,6271269,6271895.0,6272521,6273773,6275025,6276278.0,6276904.5
1253,6277531,6278784,6280037,6281290,6281916.5,6282543,6283796,6285049,6286303.0,6286930.0
1254,6287557,6288811,6290065,6291319,6291946.0,6292573,6293827,6295081,6296336.0,6296963.5
1255,6297591,6298846,6300101,6301356,6301983.5,6302611,6303866,6305121,6306377.0,6307005.0
1256,6307633,6308889,6310145,6311401,6312029.0,6312657,6313913,6315169,6316426.0,6317054.5
1257,6317683,6318940,6320197,6321454,6322082.5,6322711,6323968,6325225,6326483.0,6327112.0
1258,6327741,6328999,6330257,6331515,6332144.0,6332773,6334031,6335289,6336548.0,6337177.5
1259,6337807,6339066,6340325,6341584,6342213.5,6342843,6344102,6345361,6346621.0,6347251.0
1260,6347881,6349141,6350401,6351661,6352291.0,6352921,6354181,6355441,6356702.0,6357332.5
1261,6357963,6359224,6360485,6361746,6362376.5,6363007,6364268,6365529,6366791.0,6367422.0
1262,6368053,6369315,6370577,6371839,6372470.0,6373101,6374363,6375625,6376888.0,6377519.5
1263,6378151,6379414,6380677,6381940,6382571.5,6383203,6384466,6385729,6386993.0,6387625.0
1264,6388257,6389521,6390785,6392049,6392681.0,6393313,6394577,6395841,6397106.0,6397738.5
1265,6398371,6399636,6400901,6402166,6402798.5,6403431,6404696,6405961,6407227.0,6407860.0
1266,6408493,6409759,6411025,6412291,6412924.0,6413557,6414823,6416089,6417356.0,6417989.5
1267,6418623,6419890,6421157,6422424,6423057.5,6423691,6424958,6426225,6427493.0,6428127.0
1268,6428761,6430029,6431297,6432565,6433199.0,6433833,6435101,6436369,6437638.0,6438272.5
1269,6438907,6440176,6441445,6442714,6443348.5,6443983,6445252,6446521,6447791.0,6448426.0
1270,6449061,6450331,6451601,6452871,6453506.0,6454141,6455411,6456681,6457952.0,6458587.5
1271,6459223,6460494,6461765,6463036,6463671.5,6464307,6465578,6466849,6468121.0,6468757.0
1272,6469393,6470665,6471937,6473209,6473845.0,6474481,6475753,6477025,6478298.0,6478934.5
1273,6479571,6480844,6482117,6483390,6484026.5,6484663,6485936,6487209,6488483.0,6489120.0
1274,6489757,6491031,6492305,6493579,6494216.0,6494853,6496127,6497401,6498676.0,6499313.5
1275,6499951,6501226,6502501,6503776,6504413.5,6505051,6506326,6507601,6508877.0,6509515.0
1276,6510153,6511429,6512705,6513981,6514619.0,6515257,6516533,6517809,6519086.0,6519724.5
1277,6520363,6521640,6522917,6524194,6524832.5,6525471,6526748,6528025,6529303.0,6529942.0
1278,6530581,6531859,6533137,6534415,6535054.0,6535693,6536971,6538249,6539528.0,6540167.5
1279,6540807,6542086,6543365,6544644,6545283.5,6545923,6547202,6548481,6549761.0,6550401.0
1280,6551041,6552321,6553601,6554881,6555521.0,6556161,6557441,6558721,6560002.0,6560642.5
1281,6561283,6562564,6563845,6565126,6565766.5,6566407,6567688,6568969,6570251.0,6570892.0
1282,6571533,6572815,6574097,6575379,6576020.0,6576661,6577943,6579225,6580508.0,6581149.5
1283,6581791,6583074,6584357,6585640,6586281.5,6586923,6588206,6589489,6590773.0,6591415.0
1284,6592057,6593341,6594625,6595909,6596551.0,6597193,6598477,6599761,6601046.0,6601688.5
1285,6602331,6603616,6604901,6606186,6606828.5,6607471,6608756,6610041,6611327.0,6611970.0
1286,6612613,6613899,6615185,6616471,6617114.0,6617757,6619043,6620329,6621616.0,6622259.5
1287,6622903,6624190,6625477,6626764,6627407.5,6628051,6629338,6630625,6631913.0,6632557.0
1288,6633201,6634489,6635777,6637065,6637709.0,6638353,6639641,6640929,6642218.0,6642862.5
1289,6643507,6644796,6646085,6647374,6648018.5,6648663,6649952,6651241,6652531.0,6653176.0
1290,6653821,6655111,6656401,6657691,6658336.0,6658981,6660271,6661561,6662852.0,6663497.5
1291,6664143,6665434,6666725,6668016,6668661.5,6669307,6670598,6671889,6673181.0,6673827.0
1292,6674473,6675765,6677057,6678349,6678995.0,6679641,6680933,6682225,6683518.0,6684164.5
1293,6684811,6686104,6687397,6688690,6689336.5,6689983,6691276,6692569,6693863.0,6694510.0
1294,6695157,6696451,6697745,6699039,6699686.0,6700333,6701627,6702921,6704216.0,6704863.5
1295,6705511,6706806,6708101,6709396,6710043.5,6710691,6711986,6713281,6714577.0,6715225.0
1296,6715873,6717169,6718465,6719761,6720409.0,6721057,6722353,6723649,6724946.0,6725594.5
1297,6726243,6727540,6728837,6730134,6730782.5,6731431,6732728,6734025,6735323.0,6735972.0
1298,6736621,6737919,6739217,6740515,6741164.0,6741813,6743111,6744409,6745708.0,6746357.5
1299,6747007,6748306,6749605,6750904,6751553.5,6752203,6753502,6754801,6756101.0,6756751.0
1300,6757401,6758701,6760001,6761301,6761951.0,6762601,6763901,6765201,6766502.0,6767152.5
1301,6767803,6769104,6770405,6771706,6772356.5,6773007,6774308,6775609,6776911.0,6777562.0
1302,6778213,6779515,6780817,6782119,6782770.0,6783421,6784723,6786025,6787328.0,6787979.5
1303,6788631,6789934,6791237,6792540,6793191.5,6793843,6795146,6796449,6797753.0,6798405.0
1304,6799057,6800361,6801665,6802969,6803621.0,6804273,6805577,6806881,6808186.0,6808838.5
1305,6809491,6810796,6812101,6813406,6814058.5,6814711,6816016,6817321,6818627.0,6819280.0
1306,6819933,6821239,6822545,6823851,6824504.0,6825157,6826463,6827769,6829076.0,6829729.5
1307,6830383,6831690,6832997,6834304,6834957.5,6835611,6836918,6838225,6839533.0,6840187.0
1308,6840841,6842149,6843457,6844765,6845419.0,6846073,6847381,6848689,6849998.0,6850652.5
1309,6851307,6852616,6853925,6855234,6855888.5,6856543,6857852,6859161,6860471.0,6861126.0
1310,6861781,6863091,6864401,6865711,6866366.0,6867021,6868331,6869641,6870952.0,6871607.5
1311,6872263,6873574,6874885,6876196,6876851.5,6877507,6878818,6880129,6881441.0,6882097.0
1312,6882753,6884065,6885377,6886689,6887345.0,6888001,6889313,6890625,6891938.0,6892594.5
1313,6893251,6894564,6895877,6897190,6897846.5,6898503,6899816,6901129,6902443.0,6903100.0
1314,6903757,6905071,6906385,6907699,6908356.0,6909013,6910327,6911641,6912956.0,6913613.5
1315,6914271,6915586,6916901,6918216,6918873.5,6919531,6920846,6922161,6923477.0,6924135.0
1316,6924793,6926109,6927425,6928741,6929399.0,6930057,6931373,6932689,6934006.0,6934664.5
1317,6935323,6936640,6937957,6939274,6939932.5,6940591,6941908,6943225,6944543.0,6945202.0
1318,6945861,6947179,6948497,6949815,6950474.0,6951133,6952451,6953769,6955088.0,6955747.5
1319,6956407,6957726,6959045,6960364,6961023.5,6961683,6963002,6964321,6965641.0,6966301.0
1320,6966961,6968281,6969601,6970921,6971581.0,6972241,6973561,6974881,6976202.0,6976862.5
1321,6977523,6978844,6980165,6981486,6982146.5,6982807,6984128,6985449,6986771.0,6987432.0
1322,6988093,6989415,6990737,6992059,6992720.0,6993381,6994703,6996025,6997348.0,6998009.5
1323,6998671,6999994,7001317,7002640,7003301.5,7003963,7005286,7006609,7007933.0,7008595.0
1324,7009257,7010581,7011905,7013229,7013891.0,7014553,7015877,7017201,7018526.0,7019188.5
1325,7019851,7021176,7022501,7023826,7024488.5,7025151,7026476,7027801,7029127.0,7029790.0
1326,7030453,7031779,7033105,7034431,7035094.0,7035757,7037083,7038409,7039736.0,7040399.5
1327,7041063,7042390,7043717,7045044,7045707.5,7046371,7047698,7049025,7050353.0,7051017.0
1328,7051681,7053009,7054337,7055665,7056329.0,7056993,7058321,7059649,7060978.0,7061642.5
1329,7062307,7063636,7064965,7066294,7066958.5,7067623,7068952,7070281,7071611.0,7072276.0
1330,7072941,7074271,7075601,7076931,7077596.0,7078261,7079591,7080921,7082252.0,7082917.5
1331,7083583,7084914,7086245,7087576,7088241.5,7088907,7090238,7091569,7092901.0,7093567.0
1332,7094233,7095565,7096897,7098229,7098895.0,7099561,7100893,7102225,7103558.0,7104224.5
1333,7104891,7106224,7107557,7108890,7109556.5,7110223,7111556,7112889,7114223.0,7114890.0
1334,7115557,7116891,7118225,7119559,7120226.0,7120893,7122227,7123561,7124896.0,7125563.5
1335,7126231,7127566,7128901,7130236,7130903.5,7131571,7132906,7134241,7135577.0,7136245.0
1336,7136913,7138249,7139585,7140921,7141589.0,7142257,7143593,7144929,7146266.0,7146934.5
1337,7147603,7148940,7150277,7151614,7152282.5,7152951,7154288,7155625,7156963.0,7157632.0
1338,7158301,7159639,7160977,7162315,7162984.0,7163653,7164991,7166329,7167668.0,7168337.5
1339,7169007,7170346,7171685,7173024,7173693.5,7174363,7175702,7177041,7178381.0,7179051.0
1340,7179721,7181061,7182401,7183741,7184411.0,7185081,7186421,7187761,7189102.0,7189772.5
1341,7190443,7191784,7193125,7194466,7195136.5,7195807,7197148,7198489,7199831.0,7200502.0
1342,7201173,7202515,7203857,7205199,7205870.0,7206541,7207883,7209225,7210568.0,7211239.5
1343,7211911,7213254,7214597,7215940,7216611.5,7217283,7218626,7219969,7221313.0,7221985.0
1344,7222657,7224001,7225345,7226689,7227361.0,7228033,7229377,7230721,7232066.0,7232738.5
1345,7233411,7234756,7236101,7237446,7238118.5,7238791,7240136,7241481,7242827.0,7243500.0
1346,7244173,7245519,7246865,7248211,7248884.0,7249557,7250903,7252249,7253596.0,7254269.5
1347,7254943,7256290,7257637,7258984,7259657.5,7260331,7261678,7263025,7264373.0,7265047.0
1348,7265721,7267069,7268417,7269765,7270439.0,7271113,7272461,7273809,7275158.0,7275832.5
1349,7276507,7277856,7279205,7280554,7281228.5,7281903,7283252,7284601,7285951.0,7286626.0
1350,7287301,7288651,7290001,7291351,7292026.0,7292701,7294051,7295401,7296752.0,7297427.5
1351,7298103,7299454,7300805,7302156,7302831.5,7303507,7304858,7306209,7307561.0,7308237.0
1352,7308913,7310265,7311617,7312969,7313645.0,7314321,7315673,7317025,7318378.0,7319054.5
1353,7319731,7321084,7322437,7323790,7324466.5,7325143,7326496,7327849,7329203.0,7329880.0
1354,7330557,7331911,7333265,7334619,7335296.0,7335973,7337327,7338681,7340036.0,7340713.5
1355,7341391,7342746,7344101,7345456,7346133.5,7346811,7348166,7349521,7350877.0,7351555.0
1356,7352233,7353589,7354945,7356301,7356979.0,7357657,7359013,7360369,7361726.0,7362404.5
1357,7363083,7364440,7365797,7367154,7367832.5,7368511,7369868,7371225,7372583.0,7373262.0
1358,7373941,7375299,7376657,7378015,7378694.0,7379373,7380731,7382089,7383448.0,7384127.5
1359,7384807,7386166,7387525,7388884,7389563.5,7390243,7391602,7392961,7394321.0,7395001.0
1360,7395681,7397041,7398401,7399761,7400441.0,7401121,7402481,7403841,7405202.0,7405882.5
1361,7406563,7407924,7409285,7410646,7411326.5,7412007,7413368,7414729,7416091.0,7416772.0
1362,7417453,7418815,7420177,7421539,7422220.0,7422901,7424263,7425625,7426988.0,7427669.5
1363,7428351,7429714,7431077,7432440,7433121.5,7433803,7435166,7436529,7437893.0,7438575.0
1364,7439257,7440621,7441985,7443349,7444031.0,7444713,7446077,7447441,7448806.0,7449488.5
1365,7450171,7451536,7452901,7454266,7454948.5,7455631,7456996,7458361,7459727.0,7460410.0
1366,7461093,7462459,7463825,7465191,7465874.0,7466557,7467923,7469289,7470656.0,7471339.5
1367,7472023,7473390,7474757,7476124,7476807.5,7477491,7478858,7480225,7481593.0,7482277.0
1368,7482961,7484329,7485697,7487065,7487749.0,7488433,7489801,7491169,7492538.0,7493222.5
1369,7493907,7495276,7496645,7498014,7498698.5,7499383,7500752,7502121,7503491.0,7504176.0
1370,7504861,7506231,7507601,7508971,7509656.0,7510341,7511711,7513081,7514452.0,7515137.5
1371,7515823,7517194,7518565,7519936,7520621.5,7521307,7522678,7524049,7525421.0,7526107.0
1372,7526793,7528165,7529537,7530909,7531595.0,7532281,7533653,7535025,7536398.0,7537084.5
1373,7537771,7539144,7540517,7541890,7542576.5,7543263,7544636,7546009,7547383.0,7548070.0
1374,7548757,7550131,7551505,7552879,7553566.0,7554253,7555627,7557001,7558376.0,7559063.5
1375,7559751,7561126,7562501,7563876,7564563.5,7565251,7566626,7568001,7569377.0,7570065.0
1376,7570753,7572129,7573505,7574881,7575569.0,7576257,7577633,7579009,7580386.0,7581074.5
1377,7581763,7583140,7584517,7585894,7586582.5,7587271,7588648,7590025,7591403.0,7592092.0
1378,7592781,7594159,7595537,7596915,7597604.0,7598293,7599671,7601049,7602428.0,7603117.5
1379,7603807,7605186,7606565,7607944,7608633.5,7609323,7610702,7612081,7613461.0,7614151.0
1380,7614841,7616221,7617601,7618981,7619671.0,7620361,7621741,7623121,7624502.0,7625192.5
1381,7625883,7627264,7628645,7630026,7630716.5,7631407,7632788,7634169,7635551.0,7636242.0
1382,7636933,7638315,7639697,7641079,7641770.0,7642461,7643843,7645225,7646608.0,7647299.5
1383,7647991,7649374,7650757,7652140,7652831.5,7653523,7654906,7656289,7657673.0,7658365.0
1384,7659057,7660441,7661825,7663209,7663901.0,7664593,7665977,7667361,7668746.0,7669438.5
1385,7670131,7671516,7672901,7674286,7674978.5,7675671,7677056,7678441,7679827.0,7680520.0
1386,7681213,7682599,7683985,7685371,7686064.0,7686757,7688143,7689529,7690916.0,7691609.5
1387,7692303,7693690,7695077,7696464,7697157.5,7697851,7699238,7700625,7702013.0,7702707.0
1388,7703401,7704789,7706177,7707565,7708259.0,7708953,7710341,7711729,7713118.0,7713812.5
1389,7714507,7715896,7717285,7718674,7719368.5,7720063,7721452,7722841,7724231.0,7724926.0
1390,7725621,7727011,7728401,7729791,7730486.0,7731181,7732571,7733961,7735352.0,7736047.5
1391,7736743,7738134,7739525,7740916,7741611.5,7742307,7743698,7745089,7746481.0,7747177.0
1392,7747873,7749265,7750657,7752049,7752745.0,7753441,7754833,7756225,7757618.0,7758314.5
1393,7759011,7760404,7761797,7763190,7763886.5,7764583,7765976,7767369,7768763.0,7769460.0
1394,7770157,7771551,7772945,7774339,7775036.0,7775733,7777127,7778521,7779916.0,7780613.5
1395,7781311,7782706,7784101,7785496,7786193.5,7786891,7788286,7789681,7791077.0,7791775.0
1396,7792473,7793869,7795265,7796661,7797359.0,7798057,7799453,7800849,7802246.0,7802944.5
1397,7803643,7805040,7806437,7807834,7808532.5,7809231,7810628,7812025,7813423.0,7814122.0
1398,7814821,7816219,7817617,7819015,7819714.0,7820413,7821811,7823209,7824608.0,7825307.5
1399,7826007,7827406,7828805,7830204,7830903.5,7831603,7833002,7834401,7835801.0,7836501.0
1400,7837201,7838601,7840001,7841401,7842101.0,7842801,7844201,7845601,7847002.0,7847702.5
1401,7848403,7849804,7851205,7852606,7853306.5,7854007,7855408,7856809,7858211.0,7858912.0
1402,7859613,7861015,7862417,7863819,7864520.0,7865221,7866623,7868025,7869428.0,7870129.5
1403,7870831,7872234,7873637,7875040,7875741.5,7876443,7877846,7879249,7880653.0,7881355.0
1404,7882057,7883461,7884865,7886269,7886971.0,7887673,7889077,7890481,7891886.0,7892588.5
1405,7893291,7894696,7896101,7897506,7898208.5,7898911,7900316,7901721,7903127.0,7903830.0
1406,7904533,7905939,7907345,7908751,7909454.0,7910157,7911563,7912969,7914376.0,7915079.5
1407,7915783,7917190,7918597,7920004,7920707.5,7921411,7922818,7924225,7925633.0,7926337.0
1408,7927041,7928449,7929857,7931265,7931969.0,7932673,7934081,7935489,7936898.0,7937602.5
1409,7938307,7939716,7941125,7942534,7943238.5,7943943,7945352,7946761,7948171.0,7948876.0
